,productSaleAddons,productSaleCoreIngredients,id,timestamp,vendStatus,productPriceDefault,price,discountValue,costPrice,vatRate,totalPaid,netAmount,vatAmount,voucherCode,errorMessage,itemTagId,isRefunded,product.id,product.name,product.externalId,device.id,device.name,promotion.id,promotion.name,results.locationName,results.id,results.location.venue.id,promotion
96,[],[],5230586,2023-07-19T12:04:17.471857,Payment Declined,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13363,Itsu Chilli Katsu Noodle Cup,5060262485262,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4063721,1245,
97,[],[],5230581,2023-07-19T12:03:53.008283,Payment Declined,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13363,Itsu Chilli Katsu Noodle Cup,5060262485262,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4063716,1245,
98,[],[],5230566,2023-07-19T12:03:31.586813,Payment Declined,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13363,Itsu Chilli Katsu Noodle Cup,5060262485262,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4063706,1245,
99,[],[],5230552,2023-07-19T12:03:16.213557,Payment Declined,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13363,Itsu Chilli Katsu Noodle Cup,5060262485262,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4063699,1245,
100,[],[],5230248,2023-07-19T11:49:36.291836,Payment Declined,2.95,2.95,0.00,1.95,0.20,2.95,2.46,0.49,,,,False,14432,Cold Press Juice - Brilliant Beets,5060531850319,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4063467,1245,
101,[],[],5226810,2023-07-19T09:28:05.470278,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4060643,1245,
102,[],[],5226338,2023-07-19T08:57:04.666894,Success,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13362,Itsu Chilli Miso Noodle Cup,5060262485309,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4060262,1245,
103,[],[],5226120,2023-07-19T08:40:02.853685,Success,2.90,2.90,0.00,1.57,0.20,2.90,2.42,0.48,,,,False,13391,Brite Focus Drink - Pineapple Mango,5060538080009,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4060071,1245,
104,[],[],5221943,2023-07-18T19:04:51.632710,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056585,1245,
105,[],[],5221944,2023-07-18T19:04:51.632710,Success,1.50,1.50,0.00,0.57,0.20,1.50,1.25,0.25,,,,False,13380,Propercorn - Sweet & Salty,5060283760034,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056585,1245,
106,[],[],5221920,2023-07-18T19:02:22.981794,Success,3.50,3.50,0.00,2.40,0.00,3.50,3.50,0.00,,,,False,14431,Pesto Chicken Sandwich,5060531854836,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056566,1245,
107,[],[],5221871,2023-07-18T18:56:25.200013,Success,2.75,2.75,0.00,1.20,0.20,2.75,2.29,0.46,,,,False,13389,Charitea - Black,42282303,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056526,1245,
108,[],[],5221872,2023-07-18T18:56:25.200013,Success,2.90,2.90,0.00,1.88,0.20,2.90,2.42,0.48,,,,False,13393,Medahuman Glow Drink,5060702560085,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056526,1245,
109,[],[],5221862,2023-07-18T18:55:40.624397,Payment Declined,2.75,2.75,0.00,1.20,0.20,2.75,2.29,0.46,,,,False,13389,Charitea - Black,42282303,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056520,1245,
110,[],[],5221863,2023-07-18T18:55:40.624397,Payment Declined,2.90,2.90,0.00,1.88,0.20,2.90,2.42,0.48,,,,False,13393,Medahuman Glow Drink,5060702560085,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056520,1245,
111,[],[],5221846,2023-07-18T18:55:16.083759,Payment Declined,2.75,2.75,0.00,1.20,0.20,2.75,2.29,0.46,,,,False,13389,Charitea - Black,42282303,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056510,1245,
112,[],[],5221847,2023-07-18T18:55:16.083759,Payment Declined,2.90,2.90,0.00,1.88,0.20,2.90,2.42,0.48,,,,False,13393,Medahuman Glow Drink,5060702560085,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056510,1245,
113,[],[],5221447,2023-07-18T18:09:16.527338,Success,2.90,2.90,0.00,1.88,0.20,2.90,2.42,0.48,,,,False,13393,Medahuman Glow Drink,5060702560085,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4056167,1245,
114,[],[],5221221,2023-07-18T17:45:02.542799,Success,1.50,1.50,0.00,0.48,0.20,1.50,1.25,0.25,,,,False,13396,Cano Water - Still,0731275727476,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4055970,1245,
115,[],[],5221210,2023-07-18T17:43:55.580219,Success,2.90,2.90,0.00,1.57,0.20,2.90,2.42,0.48,,,,False,13391,Brite Focus Drink - Pineapple Mango,5060538080009,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4055959,1245,
116,[],[],5220987,2023-07-18T17:20:03.761351,Success,3.25,3.25,0.00,1.66,0.00,3.25,3.25,0.00,,,,False,14429,Coconut & Chia Overnight Oats,5060531850777,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4055763,1245,
117,[],[],5220988,2023-07-18T17:20:03.761351,Success,4.50,4.50,0.00,2.63,0.00,4.50,4.50,0.00,,,,False,14426,Chicken Chipotle Wrap,5060531851439,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4055763,1245,
118,[],[],5219640,2023-07-18T15:30:55.964213,Success,1.50,1.50,0.00,0.42,0.20,1.50,1.25,0.25,,,,False,13395,Diet Coke,5449000053879,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4054669,1245,
119,[],[],5219641,2023-07-18T15:30:55.964213,Success,1.80,1.80,0.00,0.65,0.20,1.80,1.50,0.30,,,,False,13430,Kallo Yogurt Rice Cakes,5013665115779,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4054669,1245,
120,[],[],5218390,2023-07-18T13:58:59.157481,Success,3.95,3.95,0.79,2.25,0.00,3.16,3.16,0.00,KEEPEMFUELLED20,,,False,14430,Avocado & Goji Berry Bagel,5060531851484,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4053626,1245,
121,[],[],5217447,2023-07-18T13:03:12.092905,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052845,1245,
122,[],[],5217425,2023-07-18T13:02:09.444696,Success,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052828,1245,
123,[],[],5217419,2023-07-18T13:01:23.028103,Success,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,14424,Lentil and Herb Healthpot,5060531850265,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052823,1245,
124,[],[],5216903,2023-07-18T12:27:59.392535,Success,4.50,4.50,0.00,2.63,0.00,4.50,4.50,0.00,,,,False,14426,Chicken Chipotle Wrap,5060531851439,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052372,1245,
125,[],[],5216904,2023-07-18T12:27:59.392535,Success,1.50,1.50,0.00,0.42,0.20,1.50,1.25,0.25,,,,False,13395,Diet Coke,5449000053879,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052372,1245,
126,[],[],5216873,2023-07-18T12:26:29.260410,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052351,1245,
127,[],[],5216874,2023-07-18T12:26:29.260410,Success,3.25,3.25,0.00,1.40,0.20,3.25,2.71,0.54,,,,False,13382,Barebells Cookies & Cream Protein Bar,7340001800470,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4052351,1245,
128,[],[],5215828,2023-07-18T11:29:04.409373,Success,2.25,2.25,0.00,0.93,0.20,2.25,1.88,0.38,,,,False,13378,Omega 3 Nut Treat,5060531850180,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4051505,1245,
129,[],[],5215829,2023-07-18T11:29:04.409373,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4051505,1245,
130,[],[],5215704,2023-07-18T11:21:51.592904,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),4051390,1245,
0,[],[],4952960,2023-06-26T16:45:23.911608,Success,3.25,3.25,0.00,1.40,0.20,3.25,2.71,0.54,,,,False,13382,Barebells Cookies & Cream Protein Bar,7340001800470,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3836375,1245,
1,[],[],4952267,2023-06-26T15:50:54.643170,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835805,1245,
2,[],[],4952171,2023-06-26T15:42:38.910758,Success,4.50,4.50,0.00,2.16,0.00,4.50,4.50,0.00,,,,False,13372,Falafel & Hummus Wrap,5060531850128,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835721,1245,
3,[],[],4951674,2023-06-26T15:01:29.145737,Success,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,13357,Avocado & Edamame Healthpot,5060531851637,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835304,1245,
4,[],[],4951675,2023-06-26T15:01:29.145737,Success,6.20,6.20,0.00,3.29,0.00,6.20,6.20,0.00,,,,False,13361,"Spinach, Butternut & Lentil Hotpot",5060531852078,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835304,1245,
5,[],[],4951676,2023-06-26T15:01:29.145737,Success,4.50,4.50,0.00,2.16,0.00,4.50,4.50,0.00,,,,False,13372,Falafel & Hummus Wrap,5060531850128,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835304,1245,
6,[],[],4951677,2023-06-26T15:01:29.145737,Success,2.25,2.25,0.00,0.93,0.20,2.25,1.88,0.38,,,,False,13378,Omega 3 Nut Treat,5060531850180,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835304,1245,
7,[],[],4951650,2023-06-26T15:00:26.137458,Success,1.25,1.25,0.00,0.49,0.20,1.25,1.04,0.21,,,,False,13386,Love Corn Pouch - Sea Salt,5060490400020,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3835285,1245,
8,[],[],4950748,2023-06-26T13:51:32.852629,Success,2.90,2.90,0.00,1.57,0.20,2.90,2.42,0.48,,,,False,13391,Brite Focus Drink - Pineapple Mango,5060538080009,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3834529,1245,
9,[],[],4950749,2023-06-26T13:51:32.852629,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3834529,1245,
10,[],[],4950624,2023-06-26T13:44:42.404935,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3834434,1245,
11,[],[],4949966,2023-06-26T13:03:14.610014,Success,1.50,1.50,0.00,0.42,0.20,1.50,1.25,0.25,,,,False,13395,Diet Coke,5449000053879,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3833883,1245,
12,[],[],4949853,2023-06-26T12:56:00.238445,Success,1.25,1.25,0.00,0.65,0.20,1.25,1.04,0.21,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3833786,1245,
13,[],[],4949765,2023-06-26T12:50:06.619616,Success,3.50,3.50,0.00,2.07,0.00,3.50,3.50,0.00,,,,False,13371,Tuna Mayo & Cucumber Sandwich,5060531850920,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3833711,1245,
14,[],[],4949194,2023-06-26T12:20:05.278237,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3833204,1245,
15,[],[],4948907,2023-06-26T12:07:46.705107,Success,3.25,3.25,0.00,1.75,0.00,3.25,3.25,0.00,,,,False,13397,Cacao & Banana Overnight Oats,5060531850500,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832954,1245,
16,[],[],4948341,2023-06-26T11:41:30.923885,Success,1.25,1.25,0.00,0.65,0.20,1.25,1.04,0.21,,,,False,13385,Shore Seaweed Chips - Smoky Barbeque,5060567680270,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832439,1245,
17,[],[],4948342,2023-06-26T11:41:30.923885,Success,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,13358,Chipotle Corn & Avocado Healthpot,5060531851644,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832439,1245,
18,[],[],4948205,2023-06-26T11:36:08.609218,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832321,1245,
19,[],[],4948206,2023-06-26T11:36:08.609218,Success,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13362,Itsu Chilli Miso Noodle Cup,5060262485309,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832321,1245,
20,[],[],4948207,2023-06-26T11:36:08.609218,Success,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13363,Itsu Chilli Katsu Noodle Cup,5060262485262,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832321,1245,
21,[],[],4948208,2023-06-26T11:36:08.609218,Success,2.90,2.90,0.00,1.88,0.00,2.90,2.90,0.00,,,,False,13363,Itsu Chilli Katsu Noodle Cup,5060262485262,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832321,1245,
22,[],[],4948209,2023-06-26T11:36:08.609218,Success,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,13358,Chipotle Corn & Avocado Healthpot,5060531851644,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3832321,1245,
23,[],[],4947805,2023-06-26T11:21:20.732185,Success,3.25,3.25,0.00,1.95,0.00,3.25,3.25,0.00,,,,False,13358,Chipotle Corn & Avocado Healthpot,5060531851644,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831970,1245,
24,[],[],4947721,2023-06-26T11:18:29.233313,Success,3.25,3.25,0.65,1.95,0.00,2.60,2.60,0.00,LAUNCH20,,,False,13358,Chipotle Corn & Avocado Healthpot,5060531851644,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831903,1245,
25,[],[],4947494,2023-06-26T11:09:41.924718,Success,4.50,4.50,0.00,2.16,0.00,4.50,4.50,0.00,,,,False,13372,Falafel & Hummus Wrap,5060531850128,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831711,1245,
26,[],[],4947495,2023-06-26T11:09:41.924718,Success,2.90,2.90,0.00,1.57,0.20,2.90,2.42,0.48,,,,False,13391,Brite Focus Drink - Pineapple Mango,5060538080009,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831711,1245,
27,[],[],4947496,2023-06-26T11:09:41.924718,Success,1.25,1.25,0.00,0.54,0.20,1.25,1.04,0.21,,,,False,13381,Eat Real Veggie Straws With Kale,5026489494135,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831711,1245,
28,[],[],4947290,2023-06-26T11:00:46.202257,Success,3.25,3.25,0.65,1.75,0.00,2.60,2.60,0.00,KEEPEMFUELLED20,,,False,13397,Cacao & Banana Overnight Oats,5060531850500,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831527,1245,
29,[],[],4947028,2023-06-26T10:51:37.941144,Success,1.50,1.50,0.00,0.48,0.20,1.50,1.25,0.25,,,,False,13396,Cano Water - Still,0731275727476,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3831309,1245,
30,[],[],4945726,2023-06-26T10:01:55.283992,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3830216,1245,
31,[],[],4945711,2023-06-26T10:01:33.509238,Payment Declined,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3830203,1245,
32,[],[],4945092,2023-06-26T09:23:43.573315,Success,2.75,2.75,0.00,1.08,0.20,2.75,2.29,0.46,,,,False,13384,The Protein Ball Co - Peanut Butter,0813047020166,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3829682,1245,
33,[],[],4944519,2023-06-26T08:43:07.306530,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3829178,1245,
34,[],[],4944482,2023-06-26T08:40:28.001410,Success,3.25,3.25,0.00,1.70,0.00,3.25,3.25,0.00,,,,False,13398,Blueberry Overnight Oats,5060531854447,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3829145,1245,
35,[],[],4944244,2023-06-26T08:22:46.329842,Success,2.95,2.95,0.00,2.06,0.00,2.95,2.95,0.00,,,,False,13404,Seasonal Fruit Salad,5060531851255,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3828944,1245,
36,[],[],4944242,2023-06-26T08:22:32.012880,Payment Declined,2.95,2.95,0.00,2.06,0.00,2.95,2.95,0.00,,,,False,13404,Seasonal Fruit Salad,5060531851255,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3828942,1245,
37,[],[],4944226,2023-06-26T08:22:03.520502,Payment Declined,2.95,2.95,0.00,2.06,0.00,2.95,2.95,0.00,,,,False,13404,Seasonal Fruit Salad,5060531851255,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3828928,1245,
0,[],[],4967871,2023-06-27T21:19:51.502402,Success,2.75,2.75,0.00,1.08,0.20,2.75,2.29,0.46,,,,False,13384,The Protein Ball Co - Peanut Butter,0813047020166,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3848525,1245,
1,[],[],4967858,2023-06-27T21:18:34.861293,Success,2.90,2.90,0.00,1.57,0.20,2.90,2.42,0.48,,,,False,13391,Brite Focus Drink - Pineapple Mango,5060538080009,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3848516,1245,
2,[],[],4967859,2023-06-27T21:18:34.861293,Success,2.90,2.90,0.00,1.57,0.20,2.90,2.42,0.48,,,,False,13391,Brite Focus Drink - Pineapple Mango,5060538080009,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3848516,1245,
3,[],[],4967860,2023-06-27T21:18:34.861293,Success,3.90,3.90,0.00,2.46,0.20,3.90,3.25,0.65,,,,False,13388,MOMO Organic Kombucha - Ginger-Lemon,0604565053725,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3848516,1245,
4,[],[],4967861,2023-06-27T21:18:34.861293,Success,4.50,4.50,0.00,2.49,0.00,4.50,4.50,0.00,,,,False,13370,Chicken & Bacon Caesar Wrap,5060531851415,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3848516,1245,
5,[],[],4966626,2023-06-27T18:23:05.594630,Success,1.50,1.50,0.00,0.57,0.20,1.50,1.25,0.25,,,,False,13380,Propercorn - Sweet & Salty,5060283760034,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3847590,1245,
6,[],[],4966616,2023-06-27T18:22:09.124470,Success,3.25,3.25,0.00,1.40,0.20,3.25,2.71,0.54,,,,False,13382,Barebells Cookies & Cream Protein Bar,7340001800470,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3847582,1245,
7,[],[],4966354,2023-06-27T17:39:15.187510,Success,3.25,3.25,0.00,1.40,0.20,3.25,2.71,0.54,,,,False,13382,Barebells Cookies & Cream Protein Bar,7340001800470,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3847359,1245,
8,[],[],4966355,2023-06-27T17:39:15.187510,Success,6.20,6.20,0.00,3.00,0.00,6.20,6.20,0.00,,,,False,13374,Tuna Niçoise Protein Salad Box,5060531850104,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3847359,1245,
9,[],[],4966356,2023-06-27T17:39:15.187510,Success,1.90,1.90,0.00,0.92,0.20,1.90,1.58,0.32,,,,False,13394,Something & Nothing Seltzer - Hibiscus And Rose,5060557310026,1664,Martee Micromarket 001,1066.0,Banner 20% off,Express Way - Greenwich (Reception),3847359,1245,
